 	Area	XM	YM	Circ.	AR	Round	Solidity
1	1	14.500	10.500	1.000	1.000	1.000	1.000
2	2	40.000	10.500	1.000	2.000	0.500	1.000
3	2	50.000	10.500	1.000	2.000	0.500	1.000
4	3	100.167	10.833	1.000	1.464	0.683	0.857
5	7	128.786	10.929	1.000	1.936	0.517	0.933
6	4	159.500	10.750	1.000	1.468	0.681	0.800
7	3	178.500	10.500	0.967	3.000	0.333	1.000
8	6	300.500	11.667	1.000	1.809	0.553	0.800
9	2	325.500	11.000	1.000	2.000	0.500	1.000
10	1	388.500	10.500	1.000	1.000	1.000	1.000
11	1	395.500	10.500	1.000	1.000	1.000	1.000
12	1	476.500	10.500	1.000	1.000	1.000	1.000
13	3	537.500	10.500	0.967	3.000	0.333	1.000
14	10	545.400	11.500	0.806	1.358	0.737	0.800
15	5	562.100	10.700	0.764	2.188	0.457	0.769
16	7	625.500	11.500	1.000	1.596	0.626	0.875
17	1	660.500	10.500	1.000	1.000	1.000	1.000
18	6	698.333	11.333	1.000	1.291	0.775	0.800
19	5	708.300	10.900	1.000	1.553	0.644	0.909
20	8	820.500	10.875	0.820	2.232	0.448	0.889
21	3	992.500	10.500	0.967	3.000	0.333	1.000
22	14	999.286	11.071	0.696	2.694	0.371	0.824
23	3	1012.500	10.500	0.967	3.000	0.333	1.000
24	3	459.500	11.500	0.967	3.000	0.333	1.000
25	2	896.000	11.500	1.000	2.000	0.500	1.000
26	3	231.167	12.833	1.000	1.464	0.683	0.857
27	4	975.000	13.000	1.000	1.000	1.000	1.000
28	7	795.500	14.500	1.000	1.596	0.626	0.875
29	9	241.500	15.500	1.000	1.000	1.000	1.000
30	10	71.000	16.300	1.000	1.327	0.753	0.909
31	2	113.500	16.000	1.000	2.000	0.500	1.000
32	1	418.500	15.500	1.000	1.000	1.000	1.000
33	1	520.500	15.500	1.000	1.000	1.000	1.000
34	4	16.000	17.000	1.000	1.000	1.000	1.000
35	5	535.900	17.300	1.000	1.553	0.644	0.909
36	11	634.773	17.955	0.715	1.486	0.673	0.733
37	2	431.500	18.000	1.000	2.000	0.500	1.000
38	4	607.000	18.000	1.000	1.000	1.000	1.000
39	1	44.500	18.500	1.000	1.000	1.000	1.000
40	1	387.500	18.500	1.000	1.000	1.000	1.000
41	8	680.875	19.250	1.000	1.605	0.623	0.800
42	2	219.000	19.500	1.000	2.000	0.500	1.000
43	8	404.000	20.500	1.000	1.195	0.837	0.800
44	7	482.071	20.786	0.943	1.936	0.517	0.933
45	4	499.750	20.500	0.857	1.468	0.681	0.800
46	10	545.000	20.500	1.000	1.551	0.645	0.909
47	1	773.500	19.500	1.000	1.000	1.000	1.000
48	2	999.000	19.500	1.000	2.000	0.500	1.000
49	2	41.000	20.500	1.000	2.000	0.500	1.000
50	3	123.167	21.167	1.000	1.464	0.683	0.857
51	10	624.000	21.500	1.000	1.551	0.645	0.909
52	4	968.000	21.000	1.000	1.000	1.000	1.000
53	4	52.000	22.000	1.000	1.000	1.000	1.000
54	1	201.500	21.500	1.000	1.000	1.000	1.000
55	1	250.500	21.500	1.000	1.000	1.000	1.000
56	3	458.167	21.833	1.000	1.464	0.683	0.857
57	5	509.900	22.300	1.000	1.553	0.644	0.909
58	4	579.000	22.000	1.000	1.000	1.000	1.000
59	3	706.833	21.833	1.000	1.464	0.683	0.857
60	8	718.375	23.625	1.000	1.229	0.814	0.941
61	12	176.083	24.750	1.000	1.281	0.780	0.857
62	5	596.500	24.500	0.873	2.188	0.457	0.714
63	9	75.833	25.611	1.000	1.340	0.746	0.857
64	3	285.167	25.167	1.000	1.464	0.683	0.857
65	3	306.167	24.833	1.000	1.464	0.683	0.857
66	10	614.300	26.000	1.000	1.327	0.753	0.909
67	5	660.300	25.100	1.000	1.553	0.644	0.909
68	1	885.500	24.500	1.000	1.000	1.000	1.000
69	4	84.000	26.000	1.000	1.000	1.000	1.000
70	4	378.500	26.000	1.000	2.031	0.492	0.800
71	2	760.500	26.000	1.000	2.000	0.500	1.000
72	9	870.833	26.611	1.000	1.340	0.746	0.857
73	9	586.833	27.611	1.000	1.340	0.746	0.857
74	3	631.167	27.167	1.000	1.464	0.683	0.857
75	12	789.417	28.333	0.967	1.579	0.633	0.889
76	15	861.100	29.100	1.000	1.137	0.880	0.968
77	1	1006.500	27.500	1.000	1.000	1.000	1.000
78	3	534.833	28.833	1.000	1.464	0.683	0.857
79	7	751.214	30.071	0.800	1.668	0.600	0.778
80	4	46.000	30.000	1.000	1.000	1.000	1.000
81	7	131.500	30.214	1.000	1.069	0.936	0.875
82	2	296.500	30.000	1.000	2.000	0.500	1.000
83	8	487.375	31.250	0.645	1.856	0.539	0.696
84	4	516.000	30.000	1.000	1.000	1.000	1.000
85	8	766.625	30.375	1.000	1.229	0.814	0.941
86	6	814.000	30.500	1.000	1.500	0.667	1.000
87	10	896.500	31.000	1.000	1.551	0.645	0.909
88	9	506.167	31.389	1.000	1.340	0.746	0.857
89	8	652.000	31.625	1.000	1.308	0.764	0.800
90	6	68.333	32.667	1.000	1.291	0.775	0.800
91	1	164.500	31.500	1.000	1.000	1.000	1.000
92	4	197.000	32.500	0.857	2.031	0.492	0.800
93	1	199.500	31.500	1.000	1.000	1.000	1.000
94	8	371.500	32.000	0.820	2.392	0.418	0.889
95	2	544.000	31.500	1.000	2.000	0.500	1.000
96	3	111.500	32.500	0.967	3.000	0.333	1.000
97	10	268.900	33.600	0.806	1.683	0.594	0.800
98	2	700.500	33.000	1.000	2.000	0.500	1.000
99	13	721.654	33.192	0.846	2.061	0.485	0.867
100	5	921.900	33.300	1.000	1.553	0.644	0.909
101	1	264.500	33.500	1.000	1.000	1.000	1.000
102	7	914.214	34.500	1.000	1.069	0.936	0.875
103	14	660.000	36.500	0.993	1.127	0.887	0.824
104	2	884.000	34.500	1.000	2.000	0.500	1.000
105	5	290.900	36.700	1.000	1.553	0.644	0.909
106	1	209.500	36.500	1.000	1.000	1.000	1.000
107	9	938.389	37.833	1.000	1.340	0.746	0.857
108	9	1002.833	37.389	1.000	1.340	0.746	0.857
109	13	389.115	38.885	1.000	1.159	0.863	0.897
110	9	970.167	38.389	1.000	1.340	0.746	0.857
111	1	102.500	38.500	1.000	1.000	1.000	1.000
112	3	130.167	39.167	1.000	1.464	0.683	0.857
113	8	902.625	39.750	0.914	1.939	0.516	0.842
114	6	255.500	40.000	1.000	1.500	0.667	1.000
115	10	469.700	41.000	1.000	1.327	0.753	0.909
116	3	539.500	41.500	0.809	3.000	0.333	1.000
117	1	581.500	40.500	1.000	1.000	1.000	1.000
118	1	742.500	40.500	1.000	1.000	1.000	1.000
119	4	235.000	42.500	0.857	2.031	0.492	0.800
120	1	184.500	42.500	1.000	1.000	1.000	1.000
121	10	550.500	44.000	1.000	1.551	0.645	0.909
122	5	563.900	44.700	1.000	1.553	0.644	0.909
123	3	765.167	43.833	1.000	1.464	0.683	0.857
124	12	774.500	45.000	1.000	1.333	0.750	1.000
125	5	48.300	44.900	1.000	1.553	0.644	0.909
126	18	308.611	45.889	0.808	2.638	0.379	0.837
127	5	529.500	45.500	0.873	1.000	1.000	0.714
128	3	807.833	45.167	1.000	1.464	0.683	0.857
129	1	102.500	45.500	1.000	1.000	1.000	1.000
130	5	225.100	46.300	1.000	1.553	0.644	0.909
131	3	379.167	45.833	1.000	1.464	0.683	0.857
132	5	570.700	45.900	1.000	1.553	0.644	0.909
133	4	1003.000	46.000	1.000	1.000	1.000	1.000
134	13	62.885	48.115	1.000	1.159	0.863	0.897
135	2	419.500	47.000	1.000	2.000	0.500	1.000
136	6	634.667	47.333	1.000	1.291	0.775	0.800
137	4	967.000	47.000	1.000	1.000	1.000	1.000
138	2	1007.000	46.500	1.000	2.000	0.500	1.000
139	3	244.167	48.167	1.000	1.464	0.683	0.857
140	1	361.500	47.500	1.000	1.000	1.000	1.000
141	6	507.500	48.000	1.000	1.500	0.667	1.000
142	3	599.167	47.833	1.000	1.464	0.683	0.857
143	4	711.000	48.000	1.000	1.000	1.000	1.000
144	2	401.000	48.500	1.000	2.000	0.500	1.000
145	16	732.312	50.000	1.000	1.371	0.729	0.889
146	19	371.658	51.026	1.000	1.499	0.667	0.905
147	1	739.500	49.500	1.000	1.000	1.000	1.000
148	2	205.500	53.000	1.000	2.000	0.500	1.000
149	2	500.500	53.000	1.000	2.000	0.500	1.000
150	7	563.500	53.500	1.000	1.596	0.626	0.875
151	3	179.833	54.167	1.000	1.464	0.683	0.857
152	10	825.200	55.500	0.806	1.151	0.869	0.800
153	15	994.033	55.633	1.000	1.127	0.887	0.857
154	3	108.833	54.833	1.000	1.464	0.683	0.857
155	4	283.500	54.750	1.000	1.468	0.681	0.800
156	1	523.500	54.500	1.000	1.000	1.000	1.000
157	2	625.500	55.000	1.000	2.000	0.500	1.000
158	9	640.500	55.500	0.799	1.758	0.569	0.750
159	1	766.500	54.500	1.000	1.000	1.000	1.000
160	4	939.000	55.000	1.000	1.000	1.000	1.000
161	12	85.000	56.833	0.781	1.449	0.690	0.774
162	1	101.500	55.500	1.000	1.000	1.000	1.000
163	2	294.500	56.000	1.000	2.000	0.500	1.000
164	4	466.000	56.000	1.000	1.000	1.000	1.000
165	3	397.167	57.167	1.000	1.464	0.683	0.857
166	1	404.500	57.500	1.000	1.000	1.000	1.000
167	2	52.500	59.000	1.000	2.000	0.500	1.000
168	5	582.100	59.900	0.674	2.610	0.383	0.769
169	5	675.700	59.100	1.000	1.553	0.644	0.909
170	4	543.000	60.000	1.000	1.000	1.000	1.000
171	4	573.000	60.000	1.000	1.000	1.000	1.000
172	7	239.500	61.786	1.000	1.069	0.936	0.875
173	2	319.500	61.000	1.000	2.000	0.500	1.000
174	3	433.833	60.833	1.000	1.464	0.683	0.857
175	2	442.500	61.000	1.000	2.000	0.500	1.000
176	1	491.500	60.500	1.000	1.000	1.000	1.000
177	3	751.167	61.167	1.000	1.464	0.683	0.857
178	1	40.500	61.500	1.000	1.000	1.000	1.000
179	4	339.500	62.750	1.000	1.468	0.681	0.800
